Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00240,2.9388895E-5,1.325E-4,7.25E-5,1.725E-4,134,1.0311111E-4,2.9388895E-5
ID00434,2.9388895E-5,1.325E-4,7.25E-5,1.725E-4,397,1.0311111E-4,2.9388895E-5
ID00910,2.9388895E-5,1.325E-4,7.25E-5,1.725E-4,414,9.9888886E-5,3.261112E-5
ID00551,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,416,9.9888886E-5,3.261112E-5
ID00824,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,418,9.9888886E-5,3.261112E-5
ID00976,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,420,9.9888886E-5,3.261112E-5
ID00691,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,422,9.9888886E-5,3.261112E-5
ID00446,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,420,9.9888886E-5,3.261112E-5
ID00569,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,425,9.9888886E-5,3.261112E-5
ID00284,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,425,9.9888886E-5,3.261112E-5
ID00605,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,428,9.9888886E-5,3.261112E-5
ID00322,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,428,9.9888886E-5,3.261112E-5
ID00898,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,431,9.9888886E-5,3.261112E-5
ID00003,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,433,9.9888886E-5,3.261112E-5
ID00057,3.261112E-5,1.325E-4,7.25E-5,1.725E-4,435,9.9888886E-5,3.261112E-5
ID00936,3.261112E-5,1.3185556E-4,7.088889E-5,1.725E-4,437,9.9888886E-5,3.1966672E-5
ID00195,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,439,9.9888886E-5,3.1966672E-5
ID00352,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,431,9.9888886E-5,3.1966672E-5
ID00440,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,439,9.9888886E-5,3.1966672E-5
ID00780,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,443,9.9888886E-5,3.1966672E-5
ID00697,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,445,9.9888886E-5,3.1966672E-5
ID00876,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,447,9.9888886E-5,3.1966672E-5
ID00254,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,447,9.9888886E-5,3.1966672E-5
ID00557,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,450,9.9888886E-5,3.1966672E-5
ID00950,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,452,9.9888886E-5,3.1966672E-5
ID00205,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,454,9.9888886E-5,3.1966672E-5
ID00402,3.1966672E-5,1.3185556E-4,7.088889E-5,1.725E-4,445,9.9888886E-5,3.1966672E-5
ID00599,3.1966672E-5,1.2802222E-4,7.088889E-5,1.661111E-4,457,9.666666E-5,3.1355557E-5
ID00770,3.1355557E-5,1.2802222E-4,7.088889E-5,1.661111E-4,459,9.666666E-5,3.1355557E-5
ID00874,3.1355557E-5,1.2802222E-4,7.088889E-5,1.661111E-4,461,9.666666E-5,3.1355557E-5
ID00135,3.1355557E-5,1.2802222E-4,7.088889E-5,1.661111E-4,463,9.666666E-5,3.1355557E-5
ID00398,3.1355557E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,452,9.666666E-5,3.071111E-5
ID00215,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,466,9.666666E-5,3.071111E-5
ID00537,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,468,9.666666E-5,3.071111E-5
ID00503,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,470,9.666666E-5,3.071111E-5
ID00946,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,472,9.666666E-5,3.071111E-5
ID00892,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,474,9.666666E-5,3.071111E-5
ID00617,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,476,9.666666E-5,3.071111E-5
ID00485,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,478,9.666666E-5,3.071111E-5
ID00356,3.071111E-5,1.2737777E-4,6.9277776E-5,1.661111E-4,478,9.666666E-5,3.071111E-5
ID00230,3.071111E-5,1.2673333E-4,6.766667E-5,1.661111E-4,470,9.666666E-5,3.0066665E-5
ID00035,3.0066665E-5,1.2673333E-4,6.766667E-5,1.661111E-4,482,9.666666E-5,3.0066665E-5
ID00858,3.0066665E-5,1.2673333E-4,6.766667E-5,1.661111E-4,484,9.666666E-5,3.0066665E-5
ID00764,3.0066665E-5,1.2673333E-4,6.766667E-5,1.661111E-4,486,9.344444E-5,3.328889E-5
ID00338,3.328889E-5,1.2673333E-4,6.766667E-5,1.661111E-4,302,9.344444E-5,3.328889E-5
ID00685,3.328889E-5,1.2673333E-4,6.766667E-5,1.661111E-4,489,9.344444E-5,3.328889E-5
ID00922,3.328889E-5,1.2673333E-4,6.766667E-5,1.661111E-4,491,9.344444E-5,3.328889E-5
ID00282,3.328889E-5,1.2673333E-4,6.766667E-5,1.661111E-4,81,9.344444E-5,3.328889E-5
ID00948,3.328889E-5,1.2673333E-4,6.766667E-5,1.661111E-4,494,9.344444E-5,3.328889E-5
ID00256,3.328889E-5,1.229E-4,6.766667E-5,1.5972221E-4,108,9.344444E-5,2.9455565E-5
ID00424,2.9455565E-5,1.229E-4,6.766667E-5,1.5972221E-4,266,9.344444E-5,2.9455565E-5
ID00531,2.9455565E-5,1.229E-4,6.766667E-5,1.5972221E-4,498,9.344444E-5,2.9455565E-5
ID00448,2.9455565E-5,1.229E-4,6.766667E-5,1.5972221E-4,224,9.344444E-5,2.9455565E-5
ID00141,2.9455565E-5,1.229E-4,6.766667E-5,1.5972221E-4,501,9.344444E-5,2.9455565E-5
ID00707,2.9455565E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,503,9.344444E-5,2.8811119E-5
ID00318,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,136,9.344444E-5,2.8811119E-5
ID00930,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,506,9.344444E-5,2.8811119E-5
ID00992,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,508,9.344444E-5,2.8811119E-5
ID00615,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,510,9.344444E-5,2.8811119E-5
ID00477,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,512,9.344444E-5,2.8811119E-5
ID00778,2.8811119E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,514,9.0222224E-5,3.2033335E-5
ID00958,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,516,9.0222224E-5,3.2033335E-5
ID00073,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,518,9.0222224E-5,3.2033335E-5
ID00721,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,520,9.0222224E-5,3.2033335E-5
ID00844,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,522,9.0222224E-5,3.2033335E-5
ID00986,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,524,9.0222224E-5,3.2033335E-5
ID00699,3.2033335E-5,1.2225556E-4,6.605555E-5,1.5972221E-4,526,9.0222224E-5,3.2033335E-5
ID00938,3.2033335E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,528,9.0222224E-5,2.755555E-5
ID00139,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,530,9.0222224E-5,2.755555E-5
ID00173,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,532,9.0222224E-5,2.755555E-5
ID00203,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,534,9.0222224E-5,2.755555E-5
ID00543,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,536,9.0222224E-5,2.755555E-5
ID00211,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,538,9.0222224E-5,2.755555E-5
ID00784,2.755555E-5,1.17777774E-4,6.4444444E-5,1.5333333E-4,540,9.0222224E-5,2.755555E-5
ID00236,2.755555E-5,1.1713333E-4,6.283333E-5,1.5333333E-4,512,8.7E-5,3.0133328E-5
ID00772,3.0133328E-5,1.1713333E-4,6.283333E-5,1.5333333E-4,543,8.7E-5,3.0133328E-5
ID00601,3.0133328E-5,1.1713333E-4,6.283333E-5,1.5333333E-4,545,8.7E-5,3.0133328E-5
ID00988,3.0133328E-5,1.1713333E-4,6.283333E-5,1.5333333E-4,547,8.7E-5,3.0133328E-5
ID00226,3.0133328E-5,1.1713333E-4,6.283333E-5,1.5333333E-4,547,8.7E-5,3.0133328E-5
ID00063,3.0133328E-5,1.133E-4,6.283333E-5,1.4694444E-4,550,8.7E-5,2.6299997E-5
ID00798,2.6299997E-5,1.133E-4,6.283333E-5,1.4694444E-4,552,8.7E-5,2.6299997E-5
ID00738,2.6299997E-5,1.133E-4,6.283333E-5,1.4694444E-4,554,8.7E-5,2.6299997E-5
ID00109,2.6299997E-5,1.133E-4,6.283333E-5,1.4694444E-4,556,8.7E-5,2.6299997E-5
ID00970,2.6299997E-5,1.133E-4,6.283333E-5,1.4694444E-4,558,8.7E-5,2.6299997E-5
ID00671,2.6299997E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,560,8.7E-5,2.5655558E-5
ID00059,2.5655558E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,562,8.7E-5,2.5655558E-5
ID00810,2.5655558E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,564,8.7E-5,2.5655558E-5
ID00834,2.5655558E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,566,8.7E-5,2.5655558E-5
ID00744,2.5655558E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,568,8.7E-5,2.5655558E-5
ID00065,2.5655558E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,570,8.377778E-5,2.8877781E-5
ID00161,2.8877781E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,572,8.377778E-5,2.8877781E-5
ID00430,2.8877781E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,570,8.377778E-5,2.8877781E-5
ID00091,2.8877781E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,575,8.377778E-5,2.8877781E-5
ID00553,2.8877781E-5,1.1265556E-4,6.122222E-5,1.4694444E-4,577,8.377778E-5,2.8877781E-5
ID00320,2.8877781E-5,1.1201111E-4,5.961111E-5,1.4694444E-4,568,8.377778E-5,2.8233335E-5
ID00374,2.8233335E-5,1.1201111E-4,5.961111E-5,1.4694444E-4,508,8.377778E-5,2.8233335E-5
ID00177,2.8233335E-5,1.1201111E-4,5.961111E-5,1.4694444E-4,581,8.377778E-5,2.8233335E-5
ID00023,2.8233335E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,583,8.377778E-5,2.4400004E-5
ID00113,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,585,8.377778E-5,2.4400004E-5
ID00539,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,587,8.377778E-5,2.4400004E-5
ID00974,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,589,8.377778E-5,2.4400004E-5
ID00623,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,591,8.377778E-5,2.4400004E-5
ID00167,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,593,8.377778E-5,2.4400004E-5
ID00611,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,595,8.377778E-5,2.4400004E-5
ID00621,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,597,8.377778E-5,2.4400004E-5
ID00481,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,599,8.377778E-5,2.4400004E-5
ID00364,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,522,8.377778E-5,2.4400004E-5
ID00346,2.4400004E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,558,8.0555554E-5,2.7622227E-5
ID00201,2.7622227E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,603,8.0555554E-5,2.7622227E-5
ID00890,2.7622227E-5,1.0817778E-4,5.961111E-5,1.4055555E-4,605,8.0555554E-5,2.7622227E-5
ID00209,2.7622227E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,607,8.0555554E-5,2.6977774E-5
ID00390,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,317,8.0555554E-5,2.6977774E-5
ID00529,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,610,8.0555554E-5,2.6977774E-5
ID00882,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,612,8.0555554E-5,2.6977774E-5
ID00380,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,204,8.0555554E-5,2.6977774E-5
ID00250,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,538,8.0555554E-5,2.6977774E-5
ID00340,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,414,8.0555554E-5,2.6977774E-5
ID00051,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,617,8.0555554E-5,2.6977774E-5
ID00408,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,603,8.0555554E-5,2.6977774E-5
ID00294,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,605,8.0555554E-5,2.6977774E-5
ID00850,2.6977774E-5,1.0753333E-4,5.7999998E-5,1.4055555E-4,621,8.0555554E-5,2.6977774E-5
ID00547,2.6977774E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,623,8.0555554E-5,2.2500004E-5
ID00643,2.2500004E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,625,8.0555554E-5,2.2500004E-5
ID00729,2.2500004E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,627,8.0555554E-5,2.2500004E-5
ID00754,2.2500004E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,629,7.733333E-5,2.5722227E-5
ID00830,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,631,7.733333E-5,2.5722227E-5
ID00639,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,633,7.733333E-5,2.5722227E-5
ID00007,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,635,7.733333E-5,2.5722227E-5
ID00932,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,637,7.733333E-5,2.5722227E-5
ID00609,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,639,7.733333E-5,2.5722227E-5
ID00683,2.5722227E-5,1.0305556E-4,5.638889E-5,1.3416666E-4,641,7.733333E-5,2.5722227E-5
ID00169,2.5722227E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,643,7.733333E-5,2.5077781E-5
ID00856,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,645,7.733333E-5,2.5077781E-5
ID00436,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,627,7.733333E-5,2.5077781E-5
ID00665,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,648,7.733333E-5,2.5077781E-5
ID00705,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,650,7.733333E-5,2.5077781E-5
ID00561,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,652,7.733333E-5,2.5077781E-5
ID00462,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,650,7.733333E-5,2.5077781E-5
ID00376,2.5077781E-5,1.0241111E-4,5.4777778E-5,1.3416666E-4,629,7.733333E-5,2.5077781E-5
ID00681,2.5077781E-5,9.857778E-5,5.4777778E-5,1.2777778E-4,656,7.733333E-5,2.124445E-5
ID00458,2.124445E-5,9.857778E-5,5.4777778E-5,1.2777778E-4,639,7.411111E-5,2.4466673E-5
ID00342,2.4466673E-5,9.857778E-5,5.4777778E-5,1.2777778E-4,635,7.411111E-5,2.4466673E-5
ID00410,2.4466673E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,443,7.411111E-5,2.3822227E-5
ID00456,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,399,7.411111E-5,2.3822227E-5
ID00117,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,662,7.411111E-5,2.3822227E-5
ID00302,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,461,7.411111E-5,2.3822227E-5
ID00147,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,665,7.411111E-5,2.3822227E-5
ID00324,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,382,7.411111E-5,2.3822227E-5
ID00041,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,668,7.411111E-5,2.3822227E-5
ID00368,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,482,7.411111E-5,2.3822227E-5
ID00384,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,593,7.411111E-5,2.3822227E-5
ID00687,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,672,7.411111E-5,2.3822227E-5
ID00258,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,672,7.411111E-5,2.3822227E-5
ID00473,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,675,7.411111E-5,2.3822227E-5
ID00619,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,677,7.411111E-5,2.3822227E-5
ID00416,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,677,7.411111E-5,2.3822227E-5
ID00920,2.3822227E-5,9.7933334E-5,5.3166666E-5,1.2777778E-4,680,7.411111E-5,2.3822227E-5
ID00491,2.3822227E-5,9.728889E-5,5.1555555E-5,1.2777778E-4,5,7.411111E-5,2.3177781E-5
ID00533,2.3177781E-5,9.728889E-5,5.1555555E-5,1.2777778E-4,682,7.411111E-5,2.3177781E-5
ID00493,2.3177781E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,684,7.088889E-5,2.2566666E-5
ID00693,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,686,7.088889E-5,2.2566666E-5
ID00633,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,688,7.088889E-5,2.2566666E-5
ID00794,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,690,7.088889E-5,2.2566666E-5
ID00711,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,692,7.088889E-5,2.2566666E-5
ID00657,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,694,7.088889E-5,2.2566666E-5
ID00009,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,696,7.088889E-5,2.2566666E-5
ID00213,2.2566666E-5,9.345556E-5,5.1555555E-5,1.2138889E-4,698,7.088889E-5,2.2566666E-5
ID00637,2.2566666E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,700,7.088889E-5,2.192222E-5
ID00244,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,1,7.088889E-5,2.192222E-5
ID00081,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,702,7.088889E-5,2.192222E-5
ID00336,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,692,7.088889E-5,2.192222E-5
ID00742,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,3,7.088889E-5,2.192222E-5
ID00075,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,705,7.088889E-5,2.192222E-5
ID00137,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,707,7.088889E-5,2.192222E-5
ID00027,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,709,7.088889E-5,2.192222E-5
ID00306,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,686,7.088889E-5,2.192222E-5
ID00515,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,712,7.088889E-5,2.192222E-5
ID00310,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,712,7.088889E-5,2.192222E-5
ID00806,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,715,7.088889E-5,2.192222E-5
ID00595,2.192222E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,717,6.766667E-5,2.5144443E-5
ID00549,2.5144443E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,719,6.766667E-5,2.5144443E-5
ID00470,2.5144443E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,291,6.766667E-5,2.5144443E-5
ID00286,2.5144443E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,560,6.766667E-5,2.5144443E-5
ID00994,2.5144443E-5,9.281111E-5,4.9944443E-5,1.2138889E-4,723,6.766667E-5,2.5144443E-5
ID00762,2.5144443E-5,8.833333E-5,4.833333E-5,1.14999995E-4,725,6.766667E-5,2.066666E-5
ID00199,2.066666E-5,8.833333E-5,4.833333E-5,1.14999995E-4,727,6.766667E-5,2.066666E-5
ID00952,2.066666E-5,8.833333E-5,4.833333E-5,1.14999995E-4,729,6.766667E-5,2.066666E-5
ID00804,2.066666E-5,8.833333E-5,4.833333E-5,1.14999995E-4,731,6.766667E-5,2.066666E-5
ID00085,2.066666E-5,8.833333E-5,4.833333E-5,1.14999995E-4,7,6.766667E-5,2.066666E-5
ID00107,2.066666E-5,8.833333E-5,4.833333E-5,1.14999995E-4,733,6.766667E-5,2.066666E-5
ID00422,2.066666E-5,8.768889E-5,4.672222E-5,1.14999995E-4,435,6.766667E-5,2.002222E-5
ID00181,2.002222E-5,8.768889E-5,4.672222E-5,1.14999995E-4,736,6.4444444E-5,2.3244444E-5
ID00428,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,401,6.4444444E-5,2.3244444E-5
ID00366,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,202,6.4444444E-5,2.3244444E-5
ID00746,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,740,6.4444444E-5,2.3244444E-5
ID00197,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,742,6.4444444E-5,2.3244444E-5
ID00940,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,744,6.4444444E-5,2.3244444E-5
ID00667,2.3244444E-5,8.768889E-5,4.672222E-5,1.14999995E-4,746,6.4444444E-5,2.3244444E-5
ID00792,2.3244444E-5,8.385556E-5,4.672222E-5,1.0861111E-4,748,6.4444444E-5,1.9411113E-5
ID00723,1.9411113E-5,8.385556E-5,4.672222E-5,1.0861111E-4,750,6.4444444E-5,1.9411113E-5
ID00495,1.9411113E-5,8.385556E-5,4.672222E-5,1.0861111E-4,752,6.4444444E-5,1.9411113E-5
ID00760,1.9411113E-5,8.385556E-5,4.672222E-5,1.0861111E-4,754,6.4444444E-5,1.9411113E-5
ID00442,1.9411113E-5,8.321111E-5,4.5111112E-5,1.0861111E-4,744,6.4444444E-5,1.8766666E-5
ID00852,1.8766666E-5,8.321111E-5,4.5111112E-5,1.0861111E-4,757,6.4444444E-5,1.8766666E-5
ID00129,1.8766666E-5,8.321111E-5,4.5111112E-5,1.0861111E-4,759,6.122222E-5,2.198889E-5
ID00888,2.198889E-5,8.2566665E-5,4.35E-5,1.0861111E-4,761,6.122222E-5,2.1344444E-5
ID00479,2.1344444E-5,8.2566665E-5,4.35E-5,1.0861111E-4,763,6.122222E-5,2.1344444E-5
ID00288,2.1344444E-5,8.2566665E-5,4.35E-5,1.0861111E-4,761,6.122222E-5,2.1344444E-5
ID00372,2.1344444E-5,8.2566665E-5,4.35E-5,1.0861111E-4,750,6.122222E-5,2.1344444E-5
ID00252,2.1344444E-5,7.8733334E-5,4.35E-5,1.0222222E-4,754,6.122222E-5,1.7511113E-5
ID00894,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,768,6.122222E-5,1.7511113E-5
ID00055,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,770,6.122222E-5,1.7511113E-5
ID00934,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,772,6.122222E-5,1.7511113E-5
ID00013,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,774,6.122222E-5,1.7511113E-5
ID00159,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,776,6.122222E-5,1.7511113E-5
ID00005,1.7511113E-5,7.8733334E-5,4.35E-5,1.0222222E-4,778,6.122222E-5,1.7511113E-5
ID00513,1.7511113E-5,7.808889E-5,4.188889E-5,1.0222222E-4,780,5.7999998E-5,2.008889E-5
ID00392,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,778,5.7999998E-5,2.008889E-5
ID00045,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,783,5.7999998E-5,2.008889E-5
ID00649,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,785,5.7999998E-5,2.008889E-5
ID00585,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,787,5.7999998E-5,2.008889E-5
ID00653,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,789,5.7999998E-5,2.008889E-5
ID00916,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,791,5.7999998E-5,2.008889E-5
ID00033,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,793,5.7999998E-5,2.008889E-5
ID00049,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,795,5.7999998E-5,2.008889E-5
ID00316,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,795,5.7999998E-5,2.008889E-5
ID00262,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,780,5.7999998E-5,2.008889E-5
ID00487,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,799,5.7999998E-5,2.008889E-5
ID00523,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,801,5.7999998E-5,2.008889E-5
ID00750,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,803,5.7999998E-5,2.008889E-5
ID00838,2.008889E-5,7.808889E-5,4.188889E-5,1.0222222E-4,805,5.7999998E-5,2.008889E-5
ID00043,2.008889E-5,7.361111E-5,4.0277777E-5,9.583333E-5,807,5.7999998E-5,1.5611113E-5
ID00264,1.5611113E-5,7.361111E-5,4.0277777E-5,9.583333E-5,359,5.7999998E-5,1.5611113E-5
ID00394,1.5611113E-5,7.361111E-5,4.0277777E-5,9.583333E-5,633,5.4777778E-5,1.8833332E-5
ID00842,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,811,5.4777778E-5,1.8833332E-5
ID00575,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,813,5.4777778E-5,1.8833332E-5
ID00121,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,815,5.4777778E-5,1.8833332E-5
ID00272,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,694,5.4777778E-5,1.8833332E-5
ID00334,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,682,5.4777778E-5,1.8833332E-5
ID00902,1.8833332E-5,7.361111E-5,4.0277777E-5,9.583333E-5,819,5.4777778E-5,1.8833332E-5
