Task,Surplus,Budget,Min. cost,Max. cost,Vm,Cost,Update
ID00902,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,52,9.666666E-6,0.0
ID00179,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,27,8.055556E-6,0.0
ID00661,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,104,9.666666E-6,0.0
ID00510,0.21101744,0.21102712,9.666666E-6,2.5555555E-5,31,9.666666E-6,0.0
ID00357,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,118,8.055556E-6,0.0
ID00176,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,27,8.055556E-6,0.0
ID00297,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,62,8.055556E-6,0.0
ID00265,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,102,8.055556E-6,0.0
ID00391,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,84,8.055556E-6,0.0
ID00238,0.21101744,0.21102388,6.4444444E-6,1.9166666E-5,121,6.4444444E-6,0.0
ID00478,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,44,8.055556E-6,0.0
ID00658,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,104,8.055556E-6,0.0
ID00085,0.21101744,0.2110255,8.055556E-6,1.9166666E-5,127,8.055556E-6,0.0
ID00150,0.21101744,0.21102388,6.4444444E-6,1.9166666E-5,55,6.4444444E-6,0.0
ID00602,0.21101744,0.21102388,6.4444444E-6,1.9166666E-5,53,6.4444444E-6,0.0
ID00452,0.21101744,0.21102388,6.4444444E-6,1.2777778E-5,4,9.666666E-6,3.222222E-6
ID00513,0.21101423,0.21102066,6.4444444E-6,1.9166666E-5,31,6.4444444E-6,0.0
ID00810,0.21101423,0.21102066,6.4444444E-6,1.9166666E-5,26,6.4444444E-6,0.0
ID00053,0.21101423,0.21102066,6.4444444E-6,1.9166666E-5,2,9.666666E-6,3.222222E-6
ID00755,0.211011,0.21101744,6.4444444E-6,1.2777778E-5,38,6.4444444E-6,0.0
ID00631,0.211011,0.21101744,6.4444444E-6,1.9166666E-5,23,6.4444444E-6,0.0
ID00056,0.211011,0.21101744,6.4444444E-6,1.2777778E-5,2,9.666666E-6,3.222222E-6
ID00775,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,128,3.2222222E-6,0.0
ID00088,0.21100779,0.21101423,6.4444444E-6,1.9166666E-5,127,6.4444444E-6,0.0
ID00634,0.21100779,0.21101262,4.833333E-6,1.2777778E-5,23,4.833333E-6,0.0
ID00680,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,129,3.2222222E-6,0.0
ID00774,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,130,3.2222222E-6,0.0
ID00676,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,131,3.2222222E-6,0.0
ID00764,0.21100779,0.211011,3.2222222E-6,6.4444444E-6,132,3.2222222E-6,0.0
ID00190,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,133,3.2222222E-6,0.0
ID00915,0.21100779,0.211011,3.2222222E-6,1.2777778E-5,134,3.2222222E-6,0.0
ID00187,0.21100779,0.21
